time(hour)	isotherm(m)
43.00000000 13.52153
43.08333333 13.52786
43.16666667 13.52153
43.25000000 13.52153
43.33333333 13.49616
43.41666667 13.47471
43.50000000 13.47471
43.58333333 13.45012
43.66666667 13.38723
43.75000000 13.35158
43.83333333 13.30882
43.91666667 13.30850
44.00000000 13.30820
44.08333333 13.34628
44.16666667 13.37881
44.25000000 13.37881
44.33333333 13.37881
44.41666667 13.41107
44.50000000 13.34330
44.58333333 13.40774
44.66666667 13.42937
44.75000000 13.42937
44.83333333 13.43304
44.91666667 13.43304
45.00000000 13.45590
45.08333333 13.45590
45.16666667 13.48561
45.25000000 13.50460
45.33333333 13.49953
45.41666667 13.49007
45.50000000 13.49007
45.58333333 13.53188
45.66666667 13.55138
45.75000000 13.57002
45.83333333 13.57002
45.91666667 13.59405
46.00000000 13.60733
46.08333333 13.63242
46.16666667 13.64814
46.25000000 13.65662
46.33333333 13.65662
46.41666667 13.69149
46.50000000 13.66578
46.58333333 13.67447
46.66666667 13.65662
46.75000000 13.66543
46.83333333 13.64814
46.91666667 13.62512
47.00000000 13.61813
47.08333333 13.63492
47.16666667 13.65839
47.25000000 13.68184
47.33333333 13.68184
47.41666667 13.66609
47.50000000 13.64814
47.58333333 13.64814
47.66666667 13.64643
47.75000000 13.68452
47.83333333 13.69306
47.91666667 13.70069
48.00000000 13.69149
48.08333333 13.70069
48.16666667 13.72057
48.25000000 13.73727
48.33333333 13.70301
48.41666667 13.66502
48.50000000 13.63523
48.58333333 13.64643
48.66666667 13.64643
48.75000000 13.62642
48.83333333 13.59737
48.91666667 13.61020
49.00000000 13.64014
49.08333333 13.67421
49.16666667 13.67421
49.25000000 13.66578
49.33333333 13.66543
49.41666667 13.68349
49.50000000 13.68349
49.58333333 13.70069
49.66666667 13.70069
49.75000000 13.69149
49.83333333 13.69868
49.91666667 13.69012
50.00000000 13.68184
50.08333333 13.67398
50.16666667 13.68184
50.25000000 13.71405
50.33333333 13.72891
50.41666667 13.70535
50.50000000 13.72323
50.58333333 13.75797
50.66666667 13.75317
50.75000000 13.77958
50.83333333 13.75317
50.91666667 13.75317
51.00000000 13.77563
51.08333333 13.76418
51.16666667 13.78778
51.25000000 13.77156
51.33333333 13.81168
51.41666667 13.87722
51.50000000 13.93280
51.58333333 13.98734
51.66666667 13.99853
51.75000000 13.95278
51.83333333 13.93324
51.91666667 13.93324
52.00000000 13.95278
52.08333333 13.95278
52.16666667 13.90699
52.25000000 13.90699
52.33333333 13.88284
52.41666667 13.88284
52.50000000 13.90699
52.58333333 13.88544
52.66666667 13.88855
52.75000000 13.86192
52.83333333 13.86192
52.91666667 13.88855
53.00000000 13.83615
53.08333333 13.86192
53.16666667 13.83760
53.25000000 13.86192
53.33333333 13.86117
53.41666667 13.81840
53.50000000 13.81840
53.58333333 13.79927
53.66666667 13.80297
53.75000000 13.78627
53.83333333 13.80297
53.91666667 13.79927
54.00000000 13.81840
54.08333333 13.83882
54.16666667 13.86117
54.25000000 13.88544
54.33333333 13.88284
54.41666667 13.84007
54.50000000 13.86053
54.58333333 13.86053
54.66666667 13.88284
54.75000000 13.93324
54.83333333 13.96186
54.91666667 13.99320
55.00000000 13.99320
55.08333333 14.01176
55.16666667 14.02871
55.25000000 14.06162
55.33333333 14.02871
55.41666667 14.01176
55.50000000 13.91192
55.58333333 13.86192
55.66666667 13.83615
55.75000000 13.78370
55.83333333 13.66025
55.91666667 13.54444
56.00000000 13.42831
56.08333333 13.31272
56.16666667 13.25684
56.25000000 13.20644
56.33333333 13.16108
56.41666667 13.15445
56.50000000 13.15445
56.58333333 13.20644
56.66666667 13.25892
56.75000000 13.26079
56.83333333 13.31042
56.91666667 13.36091
57.00000000 13.36700
57.08333333 13.42190
57.16666667 13.36700
57.25000000 13.41616
57.33333333 13.36381
57.41666667 13.36381
57.50000000 13.36091
57.58333333 13.31042
57.66666667 13.26251
57.75000000 13.26251
57.83333333 13.26079
57.91666667 13.26079
58.00000000 13.30882
58.08333333 13.21463
58.16666667 13.34473
58.25000000 13.34473
58.33333333 13.34473
58.41666667 13.30740
58.50000000 13.37637
58.58333333 13.34069
58.66666667 13.37189
58.75000000 13.36791
58.83333333 13.34069
58.91666667 13.37637
59.00000000 13.37405
59.08333333 13.41844
59.16666667 13.45012
59.25000000 13.46615
59.33333333 13.49205
59.41666667 13.49867
59.50000000 13.53650
59.58333333 13.50569
59.66666667 13.47885
59.75000000 13.46042
59.83333333 13.46042
59.91666667 13.51330
60.00000000 13.50569
60.08333333 13.49867
60.16666667 13.48592
60.25000000 13.43695
60.33333333 13.40457
60.41666667 13.37637
60.50000000 13.34473
60.58333333 13.30791
60.66666667 13.24918
60.75000000 13.13004
60.83333333 13.13004
60.91666667 13.13901
61.00000000 13.13901
61.08333333 13.19652
61.16666667 13.30917
61.25000000 13.30917
61.33333333 13.35586
61.41666667 13.40169
61.50000000 13.45430
61.58333333 13.41616
61.66666667 13.41088
61.75000000 13.46131
61.83333333 13.50208
61.91666667 13.53984
62.00000000 13.57420
62.08333333 13.57420
62.16666667 13.63589
62.25000000 13.66340
62.33333333 13.62391
62.41666667 13.63922
62.50000000 13.62841
62.58333333 13.59272
62.66666667 13.55709
62.75000000 13.54906
62.83333333 13.55709
62.91666667 13.55709
63.00000000 13.57509
63.08333333 13.55946
63.16666667 13.54551
63.25000000 13.53912
63.33333333 13.53299
63.41666667 13.55488
63.50000000 13.54873
